hashtag,timestamp,text,lang
ЧМ2018,2018-05-27 06:01:10,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-27 05:59:54,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 05:56:50,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-27 05:44:35,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-27 05:37:24,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 05:34:32,RT @moscow: Подземные красоты для туристов: в московском метро организуют 72 экскурсии на русском и английском языках: https://t.co/0jvI4A0…,ru
ЧМ2018,2018-05-27 05:34:30,⚡ Министр спорта Египта: продолжительность лечения Салаха составит две недели. Мохамед поедет на #ЧМ2018! https://t.co/YP2MDEmy0O,ru
ЧМ2018,2018-05-27 05:23:03,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 05:21:13,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-27 05:19:23,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-27 05:17:58,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 05:16:44,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 05:13:05,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 05:03:57,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 05:01:40,"RT @prostoprosport: Все плохо. Скорее всего, мы не увидим Салаха у нас на #ЧМ2018. У футболиста подозрение на вывих плеча. https://t.co/6xG…",ru
ЧМ2018,2018-05-27 04:32:38,RT @izvestia_sport: Мутко предложил передать клубам стадионы после #ЧМ2018 https://t.co/3lUbhBvX5w https://t.co/hwFDTN6jL1,ru
ЧМ2018,2018-05-27 04:32:38,"RT @smnewsru: В столичной подземке к ЧМ-2018 организуют 72 экскурсии для иностранцев    #Москва #экскурсия #ЧМ2018 #иностранныеграждане
htt…",ru
ЧМ2018,2018-05-27 04:32:14,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-27 04:24:03,"надеемся, что Салах приедет в Волгоград 🙏🏻 #ЧМ2018",ru
ЧМ2018,2018-05-27 04:22:41,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 04:19:09,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 03:53:45,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 03:48:28,RT @kborovoi: Война после ЧМ2018 https://t.co/biAG5SHf19,ru
ЧМ2018,2018-05-27 03:45:35,"RT @5tv: Кубок ЧМ-2018 показали на Дворцовой площади в Петербурге
https://t.co/fZwextbAj1
#Петербург #ЧМ2018 https://t.co/uwXpRBQ4Lm",ru
ЧМ2018,2018-05-27 03:37:27,"RT @irairmai: @allright716 @Bgmirin Вам с Миру'шкой чудесной ночи и мадридских звезд....))!
Встретимся на #ЧМ2018 https://t.co/vGmWZXFgT6",ru
ЧМ2018,2018-05-27 03:36:56,"RT @newsburko: RT! Международная следственная группа официально объявила, что #MH17 был сбит с ЗРК ""Бук"" армии #РФ (ВИДЕО). Цинично, но арм…",ru
ЧМ2018,2018-05-27 03:31:06,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-27 03:16:32,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-27 03:13:08,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-27 03:11:00,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-27 03:08:19,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 02:40:10,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 02:30:07,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 01:05:31,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-27 00:53:25,Врач сборной Египта обнадежил фанатов Мохаммеда Салаха: шансы на участие игрока в ЧМ-2018 есть… https://t.co/VI0Cy6BpCq,ru
ЧМ2018,2018-05-27 00:34:38,RT @moscow: Подземные красоты для туристов: в московском метро организуют 72 экскурсии на русском и английском языках: https://t.co/0jvI4A0…,ru
ЧМ2018,2018-05-27 00:27:42,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-27 00:25:27,"RT @5tv: Кубок ЧМ-2018 показали на Дворцовой площади в Петербурге
https://t.co/fZwextbAj1
#Петербург #ЧМ2018 https://t.co/uwXpRBQ4Lm",ru
ЧМ2018,2018-05-27 00:24:47,"Кубок ЧМ-2018 показали на Дворцовой площади в Петербурге
https://t.co/fZwextbAj1
#Петербург #ЧМ2018 https://t.co/uwXpRBQ4Lm",ru
ЧМ2018,2018-05-26 23:54:47,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 23:43:12,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 23:24:12,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 23:21:53,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 23:17:13,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 22:43:50,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 22:43:18,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 22:41:46,"Если Салаха не будет на ЧМ2018, то у @TeamRussia есть шансы на 1/8.",ru
ЧМ2018,2018-05-26 22:39:58,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 22:29:48,Подготовились к ЧМ2018. https://t.co/QrQJ3clCeG,ru
ЧМ2018,2018-05-26 22:26:47,"RT @irairmai: @allright716 @Bgmirin Вам с Миру'шкой чудесной ночи и мадридских звезд....))!
Встретимся на #ЧМ2018 https://t.co/vGmWZXFgT6",ru
ЧМ2018,2018-05-26 22:20:39,"Салах может пропустить #ЧМ2018. Подробности
https://t.co/1739XVGC7n https://t.co/QAcjrAYJ6u",ru
ЧМ2018,2018-05-26 22:18:53,"RT @irairmai: @allright716 @Bgmirin Вам с Миру'шкой чудесной ночи и мадридских звезд....))!
Встретимся на #ЧМ2018 https://t.co/vGmWZXFgT6",ru
ЧМ2018,2018-05-26 22:16:21,"@allright716 @Bgmirin Вам с Миру'шкой чудесной ночи и мадридских звезд....))!
Встретимся на #ЧМ2018 https://t.co/vGmWZXFgT6",ru
ЧМ2018,2018-05-26 22:10:35,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 21:54:45,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 21:50:41,"Последняя информация по травме игрока сборной Египта, соперника сборной России на #ЧМ2018, Мохамеда Салаха.
Юрген К… https://t.co/OYd5VHtKQD",ru
ЧМ2018,2018-05-26 21:49:28,"@hespify 6 матчей чм2018... Там все хостел и вообще все уже забито. Мест нет, либо очень дорого.",ru
ЧМ2018,2018-05-26 21:42:52,"Хотелось бы, чтобы на #ЧМ2018 Египет сыграл с Испанией, но без Салаха сборная Египта сможет выйти разве что из самолёта.",ru
ЧМ2018,2018-05-26 21:41:42,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 21:41:34,Каждый такой дом сдаётся иностранным болельщикам в Ростове за 15000 руб. в сутки 😳 /  / #чм2018@rostovnado https://t.co/jjBobsKaFA,ru
ЧМ2018,2018-05-26 21:39:48,"У России появились шансы на выход из группы на #ЧМ2018 , Салаха конечно жаль.",ru
ЧМ2018,2018-05-26 21:38:19,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 21:32:56,RT @izvestia_sport: Мо Салах рискует пропустить #ЧМ2018 из-за травмы #UCLFinal https://t.co/S2CWyikAx3,ru
ЧМ2018,2018-05-26 21:32:53,"@MWorldII а про Е3 ты зря. Я давно так не ждал выставку, хотя чм2018 тоже смотреть буду",ru
ЧМ2018,2018-05-26 21:32:40,"Думал, на крутую игру еду в Волгоград. Оказалось, пшик. Здоровья, Мо #ЧМ2018",ru
ЧМ2018,2018-05-26 21:26:33,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 21:25:32,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 21:22:19,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 21:18:44,Война после ЧМ2018 https://t.co/biAG5SHf19,ru
ЧМ2018,2018-05-26 21:16:34,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 21:16:34,"Все плохо. Скорее всего, мы не увидим Салаха у нас на #ЧМ2018. У футболиста подозрение на вывих плеча. https://t.co/6xGjLb9Bn4",ru
ЧМ2018,2018-05-26 21:13:26,Мо Салах рискует пропустить #ЧМ2018 из-за травмы #UCLFinal https://t.co/S2CWyikAx3,ru
ЧМ2018,2018-05-26 21:12:39,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 21:10:57,"😭😭😭
Я хотел увидеть борьбу сборной России против Салаха! 
#ЧМ2018 https://t.co/G7UpTldO8u",ru
ЧМ2018,2018-05-26 21:09:40,"ЧМ по футболу это когда в метро с тобой едет полвагона обдолбанных в щи румын
#чемпионатмира #ЧМ2018 #метромосквы",ru
ЧМ2018,2018-05-26 21:08:44,"Сегодня свершилось одно важное событие. Команда в которой я был капитаном, впервые заняла призовое место в турнире… https://t.co/mkJgNy12vt",ru
ЧМ2018,2018-05-26 21:05:53,"В матче было три игрока : Бензема , Бейл иииии Кариус.
Салаху здоровья, надеемся его увидеть у нас на ЧМ2018.",ru
ЧМ2018,2018-05-26 21:02:09,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 21:01:26,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 21:00:16,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 21:00:03,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:58:43,"#РеалЛиверпуль
Ещё раз мои поздравления Реалу! Зидан просто король Лиги чемпионов!
Теперь все ждём Чемпионата мира в нашей стране!!!
#ЧМ2018",ru
ЧМ2018,2018-05-26 20:58:35,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 20:56:26,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:56:05,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 20:55:22,"Из-за подлого рамоса, лучший игрок уходящего сезона рискует пропустить #ЧМ2018 #Салах",ru
ЧМ2018,2018-05-26 20:54:59,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 20:54:58,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 20:53:35,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 20:53:21,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:52:20,RT @fifaworldcup_ru: Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь все в…,ru
ЧМ2018,2018-05-26 20:52:08,"@edim_sport Роналду, забили с Салахом по 51, только Роналду выиграл Лигу чемпионов и уж точно лучше выступит Португ… https://t.co/NMF4DcE1tw",ru
ЧМ2018,2018-05-26 20:51:18,Это. Был. Сумасшедший. Финал. Мадридские клубы решили никому в Европе не отдавать драгоценной посуды🏆🏆🇪🇸🎆 Теперь вс… https://t.co/l1CmQQ8LPw,ru
ЧМ2018,2018-05-26 20:50:53,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:49:59,"Отбросим в сторону неумеху Кариуса. Главное, чтоб Мо не пропустил #ЧМ2018 🙏",ru
ЧМ2018,2018-05-26 20:44:46,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:44:38,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:44:17,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:44:11,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:43:31,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:43:30,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:43:27,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:43:24,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:43:21,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:43:08,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:42:53,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:42:32,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:42:07,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:42:04,RT @sovsport: По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:41:28,По сообщениям СМИ: Салах пропускает #ЧМ2018 #ЖЕСТЬ https://t.co/K6Sjx6o8wy,ru
ЧМ2018,2018-05-26 20:40:46,"Охереть, Салах ЧМ2018 пропустить",ru
ЧМ2018,2018-05-26 20:39:58,"RT @moscow: ⚽🚌 На матч не опоздаете: в столице запустили новый автобусный маршрут из центра до «Лужников»
#транспорт #спорт #ЧМ2018
https:/…",ru
ЧМ2018,2018-05-26 20:23:24,@liberast_rus @sssmirnov Но это только на время проведения чм2018,ru
ЧМ2018,2018-05-26 20:21:23,"@vnf_m ну мячик пиннули, ну мячик куда-то попал...надеюсь это не повод ЧМ2018 по футболу смотреть",ru
ЧМ2018,2018-05-26 19:59:03,RT @ourelly: После #ЧМ2018 у нас больше нет идеологического дерьма для внутреннего потребления.,ru
ЧМ2018,2018-05-26 19:56:38,RT @ourelly: После #ЧМ2018 у нас больше нет идеологического дерьма для внутреннего потребления.,ru
ЧМ2018,2018-05-26 19:51:38,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 19:42:19,"По первому тайму, игра серенькая, моментов мало, ярких ситуаций тоже немного! Две травмы, Салаха явно вырубил Рамос… https://t.co/swWVa5uj4X",ru
ЧМ2018,2018-05-26 19:41:11,"RT @sovsport: Фух, перерыв! Сколько слёз, сколько эмоций 😢 Ждём Салаха на #ЧМ2018 https://t.co/nXDwCGzgzD",ru
ЧМ2018,2018-05-26 19:39:25,"Серхио, ублюдок, мать его, Рамос, возможно, облегчил предстоящий матч #ЧМ2018 Россия - Египет, повредив наглым обра… https://t.co/ekTB88DbxB",ru
ЧМ2018,2018-05-26 19:37:28,"RT @sovsport: Фух, перерыв! Сколько слёз, сколько эмоций 😢 Ждём Салаха на #ЧМ2018 https://t.co/nXDwCGzgzD",ru
ЧМ2018,2018-05-26 19:36:51,"Фух, перерыв! Сколько слёз, сколько эмоций 😢 Ждём Салаха на #ЧМ2018 https://t.co/nXDwCGzgzD",ru
ЧМ2018,2018-05-26 19:34:38,"Фестиваль классической музыки и автозаки - это мощно
Вэлкам ту раша!
#чм2018",ru
ЧМ2018,2018-05-26 19:27:27,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 19:25:32,Благодаря мудаку Рамосу у сборной России неожиданно появился шанс выйти из группы на #ЧМ2018,ru
ЧМ2018,2018-05-26 19:25:29,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 19:21:30,Хочется пожелать Салаху скорейшего выздоровления и приезда на #ЧМ2018.,ru
ЧМ2018,2018-05-26 19:20:34,"Салах😭😭😭
Лишь бы оправился к #ЧМ2018. Такие ""подарки"" сборной России не нужны!
#ЛЧ https://t.co/YGkKbUCNJv",ru
ЧМ2018,2018-05-26 19:19:44,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 19:19:33,Серёжа Рамос может вывести сб.России из группы #ЧМ2018,ru
ЧМ2018,2018-05-26 19:19:22,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 19:17:24,Нас лешидли одной из звезд на ЧМ? Гребанный финал ЛЧ!! #WC2018 #ЧМ2018,ru
ЧМ2018,2018-05-26 19:17:08,После #ЧМ2018 у нас больше нет идеологического дерьма для внутреннего потребления.,ru
ЧМ2018,2018-05-26 19:12:54,К чемпионату готовы! Совсем недавно уложенная плитка возле стадиона и инновации в тротуаростроительстве.  #ЧМ2018… https://t.co/K61yLnY7ED,ru
ЧМ2018,2018-05-26 19:11:33,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 19:10:49,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 19:10:32,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 19:09:43,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 19:01:17,"СЪЕЗДИЛ в ПРИЮТ для БЕЗДОМНЫХ ЖИВОТНЫХ ""БЕРЕГИНЯ"" https://t.co/jWDsQg0zy6 с помощью @YouTube #ЧМ2018",ru
ЧМ2018,2018-05-26 18:56:36,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 18:54:09,"RT @5tv: В преддверии ЧМ по футболу министр МВД проверяет города, где состоятся матчи
https://t.co/bWHfXwSt6b

#Россия #ЧМ2018 https://t.co…",ru
ЧМ2018,2018-05-26 18:49:43,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 18:46:59,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 18:39:09,"RT @onlyputya: Но при этом варваы и агрессоры всё равно русские.
А вообще да, хорошо британские болельщики тренируются получать по щам в ""Т…",ru
ЧМ2018,2018-05-26 18:36:48,"RT @Elshad_Babaev: Приехать на #ЧМ2018 на территорию путинской России, все равно, что приехать на ЧМ на территорию ИГИЛ",ru
ЧМ2018,2018-05-26 18:36:29,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 18:33:15,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 18:28:08,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 18:26:00,"На время проведения #ЧМ2018 в #Сочи ограничат #судоходство. 
https://t.co/dWu6sYORKu https://t.co/BfEM52853O",ru
ЧМ2018,2018-05-26 18:25:24,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
